text	normalized	phones	ipa	style	source	status	reviewer	notes_or_phones_google
liverpool	liverpool	l i . bh ax r . p u l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l i . bh ax r . p u l
livina	livina	l i . bh i . n aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l i . bh i . n aa
living	living	l i . bh i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l i . bh i ng
liwang	liwang	l i . w aa ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l i . w aa ng
lizard	lizard	l i . dz aa r dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l i . jh aa r dd
loan	loan	l o n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l o n
lobe	lobe	l o b		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l o b
lobsang	lobsang	l o b . s aa ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l o b . s aa ng
local	local	l o . k ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l o . k ax l
locale	locale	l o . k ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l o . k ax l
lock	lock	l ax k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax k
locker	locker	l ax . k ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax . k ax r
lockheed	lockheed	l ax k . h i dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax k . h i dd
lodging	lodging	l ax . dz i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax . jh i ng
loews	loews	l oj dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l oj jh
logan	logan	l o . g ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l o . g ax n
logarithm	logarithm	l o . g aa . r i . d ax m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l o . g aa . r i . d ax m
logic	logic	l ax . dz i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax . jh i k
lolita	lolita	l o . l i . t aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l o . l i . t aa
lollipop	lollipop	l ax . l i . p ax p		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax . l i . p ax p
london	london	l ax n . dx ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax n . dd ax n
lone	lone	l o n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l o n
looting	looting	l u . tx i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l u . tt i ng
lordmusic	lordmusic	l ax r dx . m y u . dz i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax r dd . m y u . jh i k
lorillard	lorillard	l o . r i . l aa r dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l o . r i . l aa r dd
lots	lots	l ax tx s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax tt s
lotus	lotus	l o . tx ax s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l o . tt ax s
loud	loud	l aaw dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l aaw dd
love	love	l ax bh		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax bh
lover	lover	l ax . bh ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax . bh ax r
lowes	lowes	l o . e s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l o . e s
lubrication	lubrication	l u b . b r i . k e . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l u b . b r i . k e . s ax n
lucifer	lucifer	l u . s i . ph ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l u . s i . ph ax r
luck	luck	l ax k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax k
lucknow	lucknow	l ax kh . n axw		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax kh . n axw
luka	luka	l u . k aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l u . k aa
lukla	lukla	l u k . l aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l u k . l aa
lumia	lumia	l u . m i . y aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l u . m i . y aa
lumix	lumix	l u . m i k s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l u . m i k s
lunar	lunar	l u . n aa r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l u . n aa r
lung	lung	l ax ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax ng
lutherans	lutherans	l u th . r ax n s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l u th . r ax n s
luv	luv	l ax bh		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax bh
lux	lux	l ax k s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l ax k s
lynn	lynn	l i n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=l i n
m	m	e m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=e m
ma	ma	m aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa
maal	maal	m aa l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa l
maan	maan	m aa n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa n
maaya	maaya	m aa . y aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa . y aa
mac	mac	m y aa k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa k
macau	macau	m ax . k aaw		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . k aaw
machine	machine	m e . s i n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m e . s i n
machines	machines	m e . s i n s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m e . s i n s
macys	macys	m e . s i dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m e . s i jh
madagascar	madagascar	m aa . dx aa . g aa s . k ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa . dd aa . g aa s . k ax r
madam	madam	m y aa . dx ax m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . dd ax m
madhav	madhav	m aa . dh ax b		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa . dh ax b
madhesh	madhesh	m ax . dh e s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . dh e s
madhukar	madhukar	m ax . dh u . k ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . dh u . k ax r
madonna	madonna	m y aa . dx o . n aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . dd o . n aa
madras	madras	m ax d . d r aa s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax d . d r aa s
madrid	madrid	m y aa . dx r i dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . dd r i dd
madurodam	madurodam	m y aa . dx u . r o . dx ax m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . dd u . r o . dd ax m
magar	magar	m ax . g ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . g ax r
magazine	magazine	m y aa . g ax . dz i n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . g ax . jh i n
magic	magic	m y aa . dz i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . jh i k
magician	magician	m y aa . dz i . s i . y ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . jh i . s i . y ax n
magikarp	magikarp	m y aa . dz i . k aa r p		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . jh i . k aa r p
magma	magma	m y aa g . m aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa g . m aa
magnesium	magnesium	m y aa g . n e . s i . y ax m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa g . n e . s i . y ax m
magnetic	magnetic	m y aa g . n e . tx i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa g . n e . tt i k
magneto	magneto	m y aa g . n i . tx o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa g . n i . tt o
magnetostriction	magnetostriction	m y aa g . n i . tx o s . tx r i k . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa g . n i . tt o s . tt r i k . s ax n
magnitude	magnitude	m y aa g . n i . ts y u dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa g . n i . ts y u dd
magnus	magnus	m y aa g . n ax s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa g . n ax s
magsaysay	magsaysay	m y aa . g aa . s e . s e		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . g aa . s e . s e
maha	maha	m ax . h aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h aa
mahabharat	mahabharat	m ax . h aa . bh aa . r ax t		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h aa . bh aa . r ax t
mahadev	mahadev	m ax . h aa . d e b		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h aa . d e b
mahamakut	mahamakut	m ax . h aa . m ax . k u tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h aa . m ax . k u tt
mahamudra	mahamudra	m ax . h aa . m u d . d r aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h aa . m u d . d r aa
mahara	mahara	m ax . h ax . r aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h ax . r aa
maharaj	maharaj	m ax . h aa . r aa dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h aa . r aa jh
maharaja	maharaja	m ax . h aa . r aa . dz aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h aa . r aa . jh aa
maharashtra	maharashtra	m ax . h aa . r aa s . tx r ax		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h aa . r aa s . tt r ax
maharjan	maharjan	m ax . h ax r . dz ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h ax r . jh ax n
mahashraman	mahashraman	m ax . h aa s . s r ax . m ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h aa s . s r ax . m ax n
mahat	mahat	m ax . h ax t		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h ax t
mahato	mahato	m ax . h ax . t o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h ax . t o
mahavidyalaya	mahavidyalaya	m aa . h aa . bh i d . d y aa . l ax . y ax		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa . h aa . bh i d . d y aa . l ax . y ax
mahavira	mahavira	m ax . h aa . b i . r ax		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h aa . b i . r ax
mahendra	mahendra	m ax . h e n . d r ax		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h e n . d r ax
mahesh	mahesh	m ax . h e s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h e s
mahmood	mahmood	m ax . h ax . m u d		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . h ax . m u d
mail	mail	m e l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m e l
maintenance	maintenance	m e n . tx e . n e n s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m e n . tt e . n e n s
majdoor	majdoor	m ax dz . d u r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax jh . d u r
majestic	majestic	m y aa . dz e s . tx i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . jh e s . tt i k
majeure	majeure	m ax . dz ew . r e		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . jh ew . r e
major	major	m e . dz ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m e . jh ax r
making	making	m e . k i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m e . k i ng
malaysian	malaysian	m ax . l e . s i . y ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . l e . s i . y ax n
maleficent	maleficent	m y aa l . i . ph i . s e n tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa l . i . ph i . s e n tt
malic	malic	m e . l i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m e . l i k
malla	malla	m ax l . l ax		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax l . l ax
malnutrition	malnutrition	m aa l . n u . tx r i . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa l . n u . tt r i . s ax n
malta	malta	m aa l . tx aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa l . tt aa
maltase	maltase	m ax l . tx e dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax l . tt e jh
maltose	maltose	m aa l . tx o s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa l . tt o s
mammatus	mammatus	m y aa . m ax . tx ax s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . m ax . tt ax s
mamta	mamta	m ax m . t aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax m . t aa
man	man	m y aa n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa n
management	management	m y aa . n e dz . m e n tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . n e jh . m e n tt
manager	manager	m y aa . n e . dz ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . n e . jh ax r
managerial	managerial	m y aa . n e . dz e . r i . y ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . n e . jh e . r i . y ax l
manandhar	manandhar	m aa . n ax n . dh ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa . n ax n . dh ax r
manang	manang	m ax . n aa ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . n aa ng
manas	manas	m aa . n ax s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa . n ax s
manch	manch	m ax n ts		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax n ts
manchester	manchester	m y aa n . ts e s . tx ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa n . ts e s . tt ax r
mandal	mandal	m ax n . dx ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax n . dd ax l
mandavya	mandavya	m aa n . dx ax b . b y ax		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa n . dd ax b . b y ax
mandir	mandir	m ax n . d i r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax n . d i r
manganese	manganese	m y aa . g ax . n i dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . g ax . n i jh
mangeshkar	mangeshkar	m ax ng . g e s . k ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax ng . g e s . k ax r
manhattan	manhattan	m y aa n . h y aa tx n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa n . h y aa tt n
manhole	manhole	m y aa n . h o l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa n . h o l
manifestation	manifestation	m y aa . n i . ph e s . tx e . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . n i . ph e s . tt e . s ax n
manifesto	manifesto	m y aa . n i . ph e s . tx o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . n i . ph e s . tt o
manila	manila	m ax . n i . l aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . n i . l aa
manipulator	manipulator	m y aa . n i . p u . l e . tx ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . n i . p u . l e . tt ax r
manipura	manipura	m ax . n i . p u . r aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . n i . p u . r aa
mankato	mankato	m aa ng . k aa . tx o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa ng . k aa . tt o
mann	mann	m ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax n
mannara	mannara	m ax n . n aa . r aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax n . n aa . r aa
manoj	manoj	m ax . n o dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . n o jh
manpowergroup	manpowergroup	m y aa n . p aa . w ax r . g r u p		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa n . p aa . w ax r . g r u p
mantra	mantra	m ax n . tx r ax		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax n . tt r ax
manufacturing	manufacturing	m y aa . n y u . ph y aa k . ts ax . r i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . n y u . ph y aa k . ts ax . r i ng
manus	manus	m aa . n u s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa . n u s
manwa	manwa	m aa n . w aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa n . w aa
manza	manza	m aa n . dz aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa n . jh aa
map	map	m y aa p		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa p
mapquest	mapquest	m y aa p . k w e s tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa p . k w e s tt
maps	maps	m y aa p s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa p s
marathon	marathon	m y aa . r aa . th ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . r aa . th ax n
maratika	maratika	m ax . r aa . t i . k aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m ax . r aa . t i . k aa
margarine	margarine	m aa r . g y aa . r i n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa r . g y aa . r i n
marigold	marigold	m e . r i . g o l dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m e . r i . g o l dd
marina	marina	m aa . r i . n aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa . r i . n aa
marines	marines	m y aa . r i n s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . r i n s
mario	mario	m y aa . r i . y o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . r i . y o
mark	mark	m aa r k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa r k
market	market	m aa r . k e tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa r . k e tt
marketing	marketing	m aa r . k e . tx i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa r . k e . tt i ng
markets	markets	m aa r . k e tx s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa r . k e tt s
markup	markup	m aa r k . ax p		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa r k . ax p
marlen	marlen	m aa r . l e n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa r . l e n
marlena	marlena	m aa r . l e . n aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m aa r . l e . n aa
marriage	marriage	m y aa . r i dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=m y aa . r i jh
